Reactant 1;Reactant 2;Product 1;Product 2;Product 3
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N+:41]([O-:42])[O:43])([H:11])[C:21]([H:22])([H:23])[H:24];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N+:41]([O-:42])[O:43])([H:11])[C:21]([H:22])([H:23])[H:24];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([H:11])[C:21]#[N:22];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([H:11])[C:21]([H:22])([H:23])[H:24];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([H:11])[C:21]([H:22])([H:23])[H:24];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[C:41]([H:42])([H:43])[H:44])([H:11])[C:21]([H:22])([H:23])[H:24];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]([H:22])([H:23])[H:24])(\[N+:31]([O-:32])[O:33])[C:41]([H:42])([H:43])[H:44]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]#[N:12])[H:21];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[C:11]#[N:12])[H:21])(\[N:31]([H:32])[H:33])[C:41]#[N:42]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([H:11])[C:21]#[N:22];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([N+:11]([O-:12])[O:13])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([N+:11]([O-:12])[O:13])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[C:11]#[N:12])[H:21])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([H:11])[N+:21]([O-:22])[O:23];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([H:11])[N+:21]([O-:22])[O:23];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([H:11])[N+:21]([O-:22])[O:23];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[N+:21]([O-:22])[O:23])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44]
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([N+:11]([O-:12])[O:13])[H:21];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([N+:11]([O-:12])[O:13])[H:21];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[C:21]#[N:22];[Br-:1];[Br:2][C@@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[C:21]#[N:22];
[Br-:2];[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[C:21]([H:22])([H:23])[H:24];[Br-:1];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]([H:22])([H:23])[H:24])(\[N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[C:21]#[N:22];[Br:2][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22];[Br:2][C:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]#[N:12])[C:21]#[N:22];[Br:2][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]#[N:12])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5]([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22])([H:31])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23];[Br:2][H:3];[C:4](=[C:5]([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23])([H:31])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([H:31])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[H:41])([N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C:4]([H:3])([H:31])[H:41])([N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[N+:41]([O-:42])[O:43])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C:4]([H:3])([H:31])[N+:41]([O-:42])[O:43])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]#[N:12])[C:21]#[N:22];[Br:2][C:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]#[N:12])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([H:31])[N:41]([H:42])[H:43];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N+:31]([O-:32])[O:33])[H:41])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([N+:31]([O-:32])[O:33])[H:41])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N+:31]([O-:32])[O:33])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([N+:31]([O-:32])[O:33])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([C:11]#[N:12])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([N:31]([H:32])[H:33])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([N:31]([H:32])[H:33])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([C:11]#[N:12])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([H:11])[H:21];[Br:2][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C@:4]([H:3])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([C:31]#[N:32])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]#[N:12])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Br:2][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44];[Cl-:1]
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Br:2][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([H:11])[H:21];[Br:2][H:3];[C:4](=[C:5]([H:11])[H:21])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([H:11])[C:21]([H:22])([H:23])[H:24];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[C:41]#[N:42])([H:11])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]#[N:12])[N:21]([H:22])[H:23];[Br:2][H:3];[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[C:31]#[N:32])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[C:21]([H:22])([H:23])[H:24];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[N+:21]([O-:22])[O:23];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([H:11])[N+:21]([O-:22])[O:23];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([N+:11]([O-:12])[O:13])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([N+:11]([O-:12])[O:13])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([N:11]([H:12])[H:13])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([N:11]([H:12])[H:13])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Br:2][H:3];[C:4](=[C:5]([C:11]#[N:12])[H:21])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([H:11])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([H:11])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[H:21];[Br:2][H:3];[C:4](=[C:5](/[C:11]#[N:12])[H:21])(\[C:31]([H:32])([H:33])[H:34])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21];[Br:2][H:3];[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[H:21])(\[C:31]([H:32])([H:33])[H:34])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[C:21]#[N:22];[Br:2][H:3];[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[C:31]([H:32])([H:33])[H:34])[H:41];[Cl-:1]
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[N+:21]([O-:22])[O:23];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[N+:21]([O-:22])[O:23];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([N+:11]([O-:12])[O:13])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([N+:11]([O-:12])[O:13])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[H:21];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[C:21]#[N:22];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[C:21]([H:22])([H:23])[H:24];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[C:21]([H:22])([H:23])[H:24];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[N+:21]([O-:22])[O:23];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[N+:21]([O-:22])[O:23];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[N:21]([H:22])[H:23];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[N:21]([H:22])[H:23];[Cl-:1];
[Br-:2];[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Br:2][C@@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22];[Cl-:1];
